Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing,,
22665,12/03/2022,20:55,2,412887,283609,,
22663,12/03/2022,20:24,2,394552,283668,,
22662,12/03/2022,20:18,2,399983,276591,,
22660,12/03/2022,20:03,3,541588,262905,,
22654,12/03/2022,19:33,2,407275,282346,,
22648,12/03/2022,18:56,3,546147,264923,,
22647,12/03/2022,18:54,2,395170,287759,,
22646,12/03/2022,18:54,2,394407,280008,,
22645,12/03/2022,18:53,2,402304,287454,,
22644,12/03/2022,18:45,3,539904,261856,,
22643,12/03/2022,18:41,2,411721,288816,,
22642,12/03/2022,18:41,2,405204,278813,,
22641,12/03/2022,18:38,2,402526,277645,,
22638,12/03/2022,18:29,2,402033,290306,,
22637,12/03/2022,18:25,2,397515,274154,,
22635,12/03/2022,18:17,2,396546,274397,,
22633,12/03/2022,18:11,2,413408,282516,,
22628,12/03/2022,17:43,3,543201,255322,,
22626,12/03/2022,17:41,2,413886,277150,,
22625,12/03/2022,17:33,2,400607,291814,,
22624,12/03/2022,17:32,3,545693,255822,,
22622,12/03/2022,17:22,2,402270,277932,,
22620,12/03/2022,17:09,3,541815,259758,,
22667,12/03/2022,21:52,2,408922,277297,,
22666,12/03/2022,21:16,2,406041,285448,,
22630,12/03/2022,17:49,2,400103,290171,,
22629,12/03/2022,17:48,2,405557,291570,,
22627,12/03/2022,17:43,2,411100,277203,,
22616,12/03/2022,12:18,3,546254,256978,,
22664,12/03/2022,20:31,3,544603,256770,,
22617,12/03/2022,12:46,2,400661,274381,,
22661,12/03/2022,20:10,2,413581,289307,,
22659,12/03/2022,20:00,2,400670,288732,,
22653,12/03/2022,19:30,2,409553,277630,,
22649,12/03/2022,18:58,2,410590,283196,,
22640,12/03/2022,18:38,3,540345,263265,,
22639,12/03/2022,18:37,2,402301,275070,,
22631,12/03/2022,17:59,2,408721,285548,,
22618,12/03/2022,16:04,2,398448,285412,,
22658,12/03/2022,19:59,2,396196,275043,,
22657,12/03/2022,19:45,2,405887,289080,,
22656,12/03/2022,19:42,3,539455,256008,,
22655,12/03/2022,19:41,2,397357,279001,,
22651,12/03/2022,19:29,2,401200,285747,,
22636,12/03/2022,18:24,3,540413,265462,,
22634,12/03/2022,18:17,2,399762,281215,,
22632,12/03/2022,18:10,3,540530,255945,,
22623,12/03/2022,17:30,2,405501,291113,,
22621,12/03/2022,17:14,2,395997,281558,,
22619,12/03/2022,16:56,2,402942,287634,,
22652,12/03/2022,19:30,3,545548,259783,,
22650,12/03/2022,19:19,2,407184,275784,,
913879,13/03/2022,18:35,1,525774,184954,,
913872,13/03/2022,13:18,1,524396,186094,,
913869,13/03/2022,12:04,1,521835,182523,,
913873,13/03/2022,17:08,1,518634,183297,,
913878,13/03/2022,18:22,1,522552,186717,,
913876,13/03/2022,18:21,1,520782,185716,,
913870,13/03/2022,12:33,3,542541,259333,,
913875,13/03/2022,17:42,3,546230,259826,,
913880,13/03/2022,18:51,3,548205,264585,,
913877,13/03/2022,18:22,1,524466,183086,,
913874,13/03/2022,17:41,1,521828,185413,,
913871,13/03/2022,13:17,1,522121,187865,,
913881,13/03/2022,20:08,1,521506,182351,,
913868,13/03/2022,09:46,1,523072,183577,,
22694,13/03/2022,19:15,2,396784,276743,,
22689,13/03/2022,18:35,2,412053,279908,,
22688,13/03/2022,18:34,3,544552,265738,,
22686,13/03/2022,18:06,2,409534,276932,,
22683,13/03/2022,17:23,2,404052,279768,,
22682,13/03/2022,17:15,2,412389,281193,,
22681,13/03/2022,16:06,2,408147,284610,,
22679,13/03/2022,15:40,2,403538,287731,,
22678,13/03/2022,15:34,2,409088,284490,,
22672,13/03/2022,14:44,3,541156,261497,,
22680,13/03/2022,15:51,3,544726,256556,,
22676,13/03/2022,15:14,3,544222,263662,,
22671,13/03/2022,14:36,2,401476,279494,,
22695,13/03/2022,19:18,2,401298,287409,,
22697,13/03/2022,21:10,2,396942,292005,,
22696,13/03/2022,19:26,3,541022,255670,,
22692,13/03/2022,18:50,3,546219,256557,,
22691,13/03/2022,18:47,2,413686,273388,,
22690,13/03/2022,18:44,2,403722,274606,,
22687,13/03/2022,18:21,2,394433,290394,,
22670,13/03/2022,12:55,2,402855,277191,,
22685,13/03/2022,17:40,2,394449,274433,,
22668,13/03/2022,10:37,3,548122,264582,,
22693,13/03/2022,19:12,2,395136,284701,,
22684,13/03/2022,17:36,3,540191,266710,,
22677,13/03/2022,15:29,2,404380,280373,,
22675,13/03/2022,15:10,2,407546,280220,,
22674,13/03/2022,15:07,2,411504,274277,,
22669,13/03/2022,12:26,2,395531,277878,,
913887,14/03/2022,20:40,1,523134,187755,,
913885,14/03/2022,19:18,3,545074,266291,,
913883,14/03/2022,18:20,1,525953,185201,,
913888,14/03/2022,21:26,1,525464,183567,,
913884,14/03/2022,18:56,1,523314,182434,,
913886,14/03/2022,19:23,1,522303,183685,,
22699,14/03/2022,18:11,2,395269,286923,,
22702,14/03/2022,19:57,2,396636,279689,,
22701,14/03/2022,18:36,2,398319,286684,,
22700,14/03/2022,18:13,3,548301,265076,,
22698,14/03/2022,17:20,2,398992,280077,,
22704,14/03/2022,20:26,3,541716,255541,,
22703,14/03/2022,20:17,2,407636,275761,,
913896,15/03/2022,19:06,1,525849,182753,,
913895,15/03/2022,18:45,3,546656,261969,,
913891,15/03/2022,18:29,1,523672,186579,,
913890,15/03/2022,17:27,3,547515,256166,,
913899,15/03/2022,19:56,1,522985,186855,,
913893,15/03/2022,18:30,1,523288,183389,,
913901,15/03/2022,19:57,1,520535,186118,,
913898,15/03/2022,19:16,1,523592,186017,,
913897,15/03/2022,19:14,1,519698,187849,,
913900,15/03/2022,19:57,3,543348,258827,,
913892,15/03/2022,18:30,1,518189,182374,,
913889,15/03/2022,15:19,1,523141,183661,,
913894,15/03/2022,18:45,1,524826,185605,,
22708,15/03/2022,18:41,3,541525,265076,,
22707,15/03/2022,18:06,2,408905,287123,,
22710,15/03/2022,19:08,2,396492,277742,,
22705,15/03/2022,17:38,2,409608,287387,,
22713,15/03/2022,19:31,2,410450,279073,,
22711,15/03/2022,19:11,2,401105,282398,,
22706,15/03/2022,17:55,2,405573,280606,,
22714,15/03/2022,19:55,2,403482,287338,,
22712,15/03/2022,19:21,3,541006,264234,,
22709,15/03/2022,18:42,2,413140,281713,,
22715,15/03/2022,22:07,2,402474,278877,,
913913,16/03/2022,21:41,1,519874,185106,,
913910,16/03/2022,19:06,3,541549,267397,,
913906,16/03/2022,18:24,1,519144,184871,,
913911,16/03/2022,19:59,1,524655,184274,,
913909,16/03/2022,18:56,1,519544,187028,,
913905,16/03/2022,18:18,3,541076,268465,,
913904,16/03/2022,18:05,1,523109,186046,,
913912,16/03/2022,20:07,1,524862,185780,,
913907,16/03/2022,18:34,1,521736,183522,,
913914,16/03/2022,22:23,1,520860,186816,,
913908,16/03/2022,18:48,1,523527,183404,,
913903,16/03/2022,18:01,1,523237,185377,,
913902,16/03/2022,17:39,1,523937,182832,,
22722,16/03/2022,19:57,2,396438,283914,,
22720,16/03/2022,19:32,3,543159,255566,,
22719,16/03/2022,19:32,2,411657,282562,,
22718,16/03/2022,18:58,2,413854,274490,,
22721,16/03/2022,19:49,2,400583,286777,,
22724,16/03/2022,21:51,3,540532,255617,,
22723,16/03/2022,20:57,2,400592,276388,,
22717,16/03/2022,18:49,2,401337,281051,,
22716,16/03/2022,14:33,3,545351,259971,,
913922,17/03/2022,20:14,1,518396,187464,,
913921,17/03/2022,19:15,1,520935,183124,,
913920,17/03/2022,19:11,3,545959,265652,,
913919,17/03/2022,18:24,1,520133,186217,,
913923,17/03/2022,20:38,1,519935,183352,,
913918,17/03/2022,18:23,1,519907,184111,,
913915,17/03/2022,13:26,3,546574,260570,,
913916,17/03/2022,17:44,1,521981,185240,,
913917,17/03/2022,17:45,1,525337,186832,,
22728,17/03/2022,18:36,3,547180,263781,,
22731,17/03/2022,18:53,2,394431,274006,,
22729,17/03/2022,18:46,2,398535,276979,,
22733,17/03/2022,19:51,2,401216,278861,,
22732,17/03/2022,19:37,3,539968,260973,,
22730,17/03/2022,18:47,2,412005,290139,,
22726,17/03/2022,17:39,2,400457,279878,,
22725,17/03/2022,15:41,2,402587,273103,,
22727,17/03/2022,18:30,2,394750,286098,,
913940,18/03/2022,19:34,3,544319,256496,,
913938,18/03/2022,19:15,1,523458,183465,,
913936,18/03/2022,18:50,1,518921,185345,,
913935,18/03/2022,18:48,3,544488,263475,,
913933,18/03/2022,18:40,1,523270,185564,,
913932,18/03/2022,18:31,1,523237,186160,,
913930,18/03/2022,18:23,3,539643,267623,,
913928,18/03/2022,18:17,1,522920,183543,,
913929,18/03/2022,18:19,1,518787,187034,,
913925,18/03/2022,17:26,3,540682,267112,,
913942,18/03/2022,20:57,1,521624,184233,,
913934,18/03/2022,18:43,1,518859,184186,,
913927,18/03/2022,17:55,1,522890,183534,,
913926,18/03/2022,17:27,1,518369,185665,,
913924,18/03/2022,16:57,1,519462,186800,,
913937,18/03/2022,19:14,1,519900,184515,,
913931,18/03/2022,18:27,1,520283,184883,,
913939,18/03/2022,19:18,1,525391,185236,,
913941,18/03/2022,20:25,1,521408,182930,,
22755,18/03/2022,20:27,2,395523,288737,,
22749,18/03/2022,19:35,2,405885,282992,,
22748,18/03/2022,19:20,3,544135,258645,,
22747,18/03/2022,19:13,2,411710,284639,,
22744,18/03/2022,18:53,3,544205,263565,,
22741,18/03/2022,18:33,2,401350,275225,,
22739,18/03/2022,18:07,2,396682,281353,,
22737,18/03/2022,17:26,2,404380,287723,,
22757,18/03/2022,20:51,2,405930,286619,,
22756,18/03/2022,20:27,3,539638,255596,,
22754,18/03/2022,20:24,2,398776,288375,,
22752,18/03/2022,19:48,3,540494,261190,,
22751,18/03/2022,19:45,2,400589,273655,,
22746,18/03/2022,19:10,2,412583,275843,,
22743,18/03/2022,18:50,2,396117,288347,,
22742,18/03/2022,18:43,2,397816,276172,,
22740,18/03/2022,18:31,3,540661,257771,,
22738,18/03/2022,17:31,2,410638,288618,,
22736,18/03/2022,17:17,3,541479,263031,,
22745,18/03/2022,18:53,2,403889,289652,,
22735,18/03/2022,16:37,2,396197,281426,,
22758,18/03/2022,21:35,2,405282,276268,,
22750,18/03/2022,19:43,2,413363,281340,,
22734,18/03/2022,16:26,2,394709,276947,,
22753,18/03/2022,19:58,2,400228,273275,,
913973,19/03/2022,20:23,1,521430,187529,,
913971,19/03/2022,20:07,1,522936,186231,,
913959,19/03/2022,18:46,1,518830,186830,,
913956,19/03/2022,18:36,1,520862,187180,,
913955,19/03/2022,18:28,3,539958,264632,,
913949,19/03/2022,18:01,1,523842,182895,,
913945,19/03/2022,17:10,3,541163,256936,,
913975,19/03/2022,21:18,3,541170,266085,,
913969,19/03/2022,19:51,1,522062,183863,,
913966,19/03/2022,19:37,1,520573,188065,,
913963,19/03/2022,19:10,1,524834,186031,,
913961,19/03/2022,19:06,1,523064,184075,,
913947,19/03/2022,17:24,1,521885,185691,,
913974,19/03/2022,20:56,1,525016,186057,,
913978,19/03/2022,22:32,1,520139,184131,,
913970,19/03/2022,19:58,3,541862,258436,,
913953,19/03/2022,18:23,1,525659,185276,,
913952,19/03/2022,18:22,1,521013,182928,,
913944,19/03/2022,16:31,1,520672,184880,,
913976,19/03/2022,21:45,1,520084,183890,,
913972,19/03/2022,20:17,1,520713,185833,,
913968,19/03/2022,19:49,1,519988,188007,,
913967,19/03/2022,19:45,1,518340,182623,,
913964,19/03/2022,19:16,1,520081,186743,,
913960,19/03/2022,19:02,3,541903,261449,,
913957,19/03/2022,18:43,1,523633,187070,,
913951,19/03/2022,18:15,1,520946,185562,,
913950,19/03/2022,18:05,3,539974,255767,,
913948,19/03/2022,17:44,1,522936,182689,,
913946,19/03/2022,17:16,1,522184,183971,,
913943,19/03/2022,12:46,1,518239,186886,,
913977,19/03/2022,21:51,1,522899,183074,,
913965,19/03/2022,19:35,3,539868,259198,,
913962,19/03/2022,19:09,1,524613,184881,,
913958,19/03/2022,18:44,1,520489,187127,,
913954,19/03/2022,18:28,1,519638,185059,,
22794,19/03/2022,19:43,2,399584,290109,,
22792,19/03/2022,19:14,3,542598,265676,,
22791,19/03/2022,19:10,2,407865,289092,,
22790,19/03/2022,19:10,2,403234,285821,,
22788,19/03/2022,19:07,3,545047,266562,,
22786,19/03/2022,19:04,2,394659,286447,,
22784,19/03/2022,18:56,3,544709,258935,,
22783,19/03/2022,18:49,2,403110,283692,,
22778,19/03/2022,18:18,2,396798,277548,,
22777,19/03/2022,18:18,2,401831,275371,,
22776,19/03/2022,18:12,3,546286,260519,,
22775,19/03/2022,18:11,2,395180,291928,,
22774,19/03/2022,18:07,2,394856,290297,,
22773,19/03/2022,18:02,2,400556,286447,,
22772,19/03/2022,17:50,3,540539,263234,,
22770,19/03/2022,17:38,2,398215,287597,,
22768,19/03/2022,17:35,3,541498,267188,,
22767,19/03/2022,17:28,2,401347,276382,,
22763,19/03/2022,17:12,2,406136,281784,,
22762,19/03/2022,16:46,2,403802,288365,,
22760,19/03/2022,15:44,3,545718,255291,,
22797,19/03/2022,19:51,2,411291,277152,,
22795,19/03/2022,19:44,2,402219,289137,,
22781,19/03/2022,18:38,2,395776,291001,,
22769,19/03/2022,17:37,2,407166,274227,,
22764,19/03/2022,17:21,3,541868,258875,,
22759,19/03/2022,12:39,2,395835,276205,,
22782,19/03/2022,18:44,2,407188,285712,,
22799,19/03/2022,20:25,2,401712,286707,,
22798,19/03/2022,20:19,2,396877,282661,,
22796,19/03/2022,19:44,3,546392,256891,,
22789,19/03/2022,19:08,2,413458,288874,,
22771,19/03/2022,17:50,2,404170,283875,,
22766,19/03/2022,17:24,2,406543,285674,,
22793,19/03/2022,19:36,2,400189,273877,,
22787,19/03/2022,19:06,2,401230,280505,,
22785,19/03/2022,18:59,2,410757,277362,,
22780,19/03/2022,18:27,3,541757,256595,,
22779,19/03/2022,18:24,2,407023,275918,,
22765,19/03/2022,17:24,2,410870,273692,,
22761,19/03/2022,16:24,2,396106,273379,,
22801,19/03/2022,20:42,2,412764,282609,,
22802,19/03/2022,22:11,2,405607,288382,,
22800,19/03/2022,20:26,3,547268,265325,,
913990,20/03/2022,19:29,3,548228,262905,,
913989,20/03/2022,19:14,1,520937,186632,,
913986,20/03/2022,18:48,1,519983,187572,,
913982,20/03/2022,17:45,1,519863,186429,,
913981,20/03/2022,17:09,1,524908,184853,,
913994,20/03/2022,22:08,1,518958,187872,,
913988,20/03/2022,18:57,1,520252,187951,,
913993,20/03/2022,20:17,1,519695,186560,,
913991,20/03/2022,19:42,1,524160,186928,,
913987,20/03/2022,18:51,1,522105,186419,,
913985,20/03/2022,18:47,3,542753,265538,,
913984,20/03/2022,18:43,1,520522,184455,,
913980,20/03/2022,12:47,3,540789,256540,,
913979,20/03/2022,12:44,1,518712,186366,,
913992,20/03/2022,20:02,1,524891,185304,,
913983,20/03/2022,18:41,1,524583,186916,,
22825,20/03/2022,20:33,2,408889,283534,,
22824,20/03/2022,20:29,3,543895,259914,,
22822,20/03/2022,19:09,2,411802,281384,,
22820,20/03/2022,18:54,3,539579,261225,,
22816,20/03/2022,17:36,3,542591,261262,,
22815,20/03/2022,17:25,2,412974,285995,,
22814,20/03/2022,17:19,2,394871,274772,,
22813,20/03/2022,17:12,2,405526,275610,,
22812,20/03/2022,17:06,3,540800,268085,,
22818,20/03/2022,17:56,2,404121,289179,,
22810,20/03/2022,14:36,2,406277,275257,,
22807,20/03/2022,12:30,2,399458,273970,,
22826,20/03/2022,20:36,2,403683,289699,,
22819,20/03/2022,18:20,2,407632,273254,,
22817,20/03/2022,17:42,2,411323,276049,,
22811,20/03/2022,17:03,2,410119,280980,,
22823,20/03/2022,20:06,2,406715,278775,,
22821,20/03/2022,19:01,2,407792,289149,,
22809,20/03/2022,14:30,2,407002,278981,,
22808,20/03/2022,13:14,3,548337,268190,,
22806,20/03/2022,12:23,2,407464,273290,,
22805,20/03/2022,12:18,2,410916,279046,,
22804,20/03/2022,12:17,3,544705,259306,,
22803,20/03/2022,12:16,2,400104,285417,,
913997,21/03/2022,20:57,1,525157,184223,,
913996,21/03/2022,19:40,1,523199,187449,,
913995,21/03/2022,18:34,3,546560,256231,,
22830,21/03/2022,19:17,2,404627,282244,,
22828,21/03/2022,17:33,3,541409,256825,,
22827,21/03/2022,13:48,2,407708,286931,,
22832,21/03/2022,21:34,3,547700,267044,,
22829,21/03/2022,19:11,2,406407,273559,,
913999,22/03/2022,17:48,1,524547,184393,,
914001,22/03/2022,18:52,1,525674,183671,,
914000,22/03/2022,18:42,3,542919,255230,,
913998,22/03/2022,17:35,1,518219,187938,,
22844,22/03/2022,19:52,3,543265,255720,,
22842,22/03/2022,19:12,2,411295,286406,,
22839,22/03/2022,18:54,2,408502,278721,,
22837,22/03/2022,18:33,2,403391,278128,,
22835,22/03/2022,17:43,2,407730,273349,,
22840,22/03/2022,18:54,3,541157,264521,,
22833,22/03/2022,16:22,2,397142,281030,,
22845,22/03/2022,20:31,2,413411,277808,,
22843,22/03/2022,19:39,2,399010,277107,,
22841,22/03/2022,18:59,2,408650,281794,,
22838,22/03/2022,18:41,2,408986,278527,,
22836,22/03/2022,18:14,3,541449,257103,,
22834,22/03/2022,17:40,2,409390,287736,,
914007,23/03/2022,19:09,1,519537,185908,,
914004,23/03/2022,18:32,1,518235,182821,,
914003,23/03/2022,18:06,1,520830,182756,,
914012,23/03/2022,21:36,1,520554,185818,,
914010,23/03/2022,19:52,3,546432,260114,,
914008,23/03/2022,19:47,1,520189,184725,,
914006,23/03/2022,18:45,1,520484,187681,,
914013,23/03/2022,21:38,1,520141,184057,,
914011,23/03/2022,20:21,1,520818,186734,,
914002,23/03/2022,15:12,1,519538,184458,,
914009,23/03/2022,19:50,1,522117,185993,,
914005,23/03/2022,18:39,3,540953,261431,,
22856,23/03/2022,21:22,3,540748,258452,,
22855,23/03/2022,20:50,2,399919,289445,,
22849,23/03/2022,19:18,2,406748,280849,,
22854,23/03/2022,19:45,2,404241,277254,,
22853,23/03/2022,19:37,2,397701,277893,,
22852,23/03/2022,19:32,3,545152,260297,,
22851,23/03/2022,19:29,2,408584,290292,,
22850,23/03/2022,19:20,2,413511,289562,,
22846,23/03/2022,18:52,2,399008,290578,,
22847,23/03/2022,18:57,2,409577,287015,,
22848,23/03/2022,19:09,3,544666,258130,,
914030,24/03/2022,19:22,3,545377,267724,,
914029,24/03/2022,19:19,1,521561,183525,,
914025,24/03/2022,18:47,3,548279,259023,,
914024,24/03/2022,18:40,1,522085,187810,,
914019,24/03/2022,17:55,1,520781,185054,,
914018,24/03/2022,17:47,1,522875,186414,,
914031,24/03/2022,19:37,1,523507,185010,,
914017,24/03/2022,17:21,1,519645,182961,,
914020,24/03/2022,18:06,3,546401,266007,,
914027,24/03/2022,19:11,1,524542,186642,,
914021,24/03/2022,18:26,1,519147,185307,,
914033,24/03/2022,20:23,1,523060,183968,,
914026,24/03/2022,19:07,1,521639,182515,,
914028,24/03/2022,19:12,1,522592,183573,,
914016,24/03/2022,17:06,1,519253,185377,,
914032,24/03/2022,20:04,1,525271,187943,,
914023,24/03/2022,18:39,1,523655,186314,,
914022,24/03/2022,18:33,1,522645,182590,,
914015,24/03/2022,13:46,3,543803,266983,,
914034,24/03/2022,20:29,1,521227,186490,,
22870,24/03/2022,22:26,2,404204,287488,,
22869,24/03/2022,21:09,2,400964,281893,,
22867,24/03/2022,20:04,2,395674,275479,,
22861,24/03/2022,18:37,2,406671,289075,,
22868,24/03/2022,20:19,3,547645,265083,,
22865,24/03/2022,19:44,2,410084,289591,,
22862,24/03/2022,18:48,2,396146,284899,,
22858,24/03/2022,18:11,2,409309,280103,,
22864,24/03/2022,19:18,3,541042,267987,,
22859,24/03/2022,18:27,2,401774,283142,,
22866,24/03/2022,19:47,2,396244,283535,,
22860,24/03/2022,18:33,3,542691,265602,,
22857,24/03/2022,17:45,2,394803,280977,,
22863,24/03/2022,18:48,2,411325,275558,,
914067,25/03/2022,21:59,1,524052,185809,,
914065,25/03/2022,21:36,3,543609,267081,,
914062,25/03/2022,20:09,1,525690,187366,,
914061,25/03/2022,20:00,1,519344,185473,,
914057,25/03/2022,19:20,1,521051,186715,,
914056,25/03/2022,19:19,1,521487,187963,,
914053,25/03/2022,19:03,1,520021,185757,,
914049,25/03/2022,18:31,1,523830,182746,,
914048,25/03/2022,18:21,1,523981,186822,,
914043,25/03/2022,17:42,1,525585,188052,,
914040,25/03/2022,15:22,3,539736,267523,,
914064,25/03/2022,20:56,1,524094,182926,,
914058,25/03/2022,19:21,1,525297,185956,,
914055,25/03/2022,19:11,3,543052,262265,,
914054,25/03/2022,19:10,1,521677,185898,,
914051,25/03/2022,18:57,1,522009,185411,,
914047,25/03/2022,18:12,1,525115,185932,,
914044,25/03/2022,17:52,1,519672,184412,,
914042,25/03/2022,17:08,1,523935,183210,,
914063,25/03/2022,20:09,1,519726,185735,,
914059,25/03/2022,19:23,1,521560,183867,,
914046,25/03/2022,18:06,1,520183,187914,,
914045,25/03/2022,17:57,3,541919,262262,,
914038,25/03/2022,12:02,1,523969,187479,,
914037,25/03/2022,11:41,1,520547,187158,,
914066,25/03/2022,21:36,1,518731,187699,,
914060,25/03/2022,19:33,3,541200,265347,,
914050,25/03/2022,18:43,3,543258,259732,,
914041,25/03/2022,16:46,1,521711,182857,,
914039,25/03/2022,12:08,1,523334,186492,,
914052,25/03/2022,19:01,1,519612,184032,,
22905,25/03/2022,22:38,2,409843,275069,,
22903,25/03/2022,20:55,2,406036,287943,,
22898,25/03/2022,19:40,2,398613,287650,,
22897,25/03/2022,19:38,2,404221,282191,,
22896,25/03/2022,19:29,3,539882,259025,,
22895,25/03/2022,19:29,2,399250,283121,,
22891,25/03/2022,19:06,2,412563,279171,,
22887,25/03/2022,19:00,2,406824,277646,,
22885,25/03/2022,18:36,2,394933,274319,,
22876,25/03/2022,17:56,3,540175,268349,,
22871,25/03/2022,14:07,2,405773,287595,,
22892,25/03/2022,19:14,3,542948,256781,,
22882,25/03/2022,18:28,2,397133,291140,,
22900,25/03/2022,19:48,3,539720,263040,,
22880,25/03/2022,18:03,3,541461,267176,,
22904,25/03/2022,21:52,3,543074,261990,,
22901,25/03/2022,19:50,2,409813,284309,,
22890,25/03/2022,19:04,2,403512,284595,,
22886,25/03/2022,18:59,2,405009,284020,,
22884,25/03/2022,18:31,3,540261,263681,,
22883,25/03/2022,18:29,2,401849,280968,,
22877,25/03/2022,17:57,2,396758,276404,,
22875,25/03/2022,17:54,2,410286,277939,,
22874,25/03/2022,17:34,2,401421,287206,,
22873,25/03/2022,17:05,2,412816,284848,,
22902,25/03/2022,20:43,2,399535,283141,,
22899,25/03/2022,19:45,2,398457,277187,,
22894,25/03/2022,19:20,2,402748,277302,,
22893,25/03/2022,19:20,2,396480,278315,,
22888,25/03/2022,19:02,3,542384,265367,,
22879,25/03/2022,17:59,2,413356,285343,,
